tipo	Admiration_2	Adoration_2	Aesthetic Appreciation_2	Amusement_2	Anger_2	Annoyance_2	Anxiety_2	Awe_2	Awkwardness_2	Boredom_2	Calmness_2	Concentration_2	Confusion_2	Contemplation_2	Contempt_2	Contentment_2	Craving_2	Desire_2	Determination_2	Disappointment_2	Disapproval_2	Disgust_2	Distress_2	Doubt_2	Ecstasy_2	Embarrassment_2	Empathic Pain_2	Enthusiasm_2	Entrancement_2	Envy_2	Excitement_2	Fear_2	Gratitude_2	Guilt_2	Horror_2	Interest_2	Joy_2	Love_2	Nostalgia_2	Pain_2	Pride_2	Realization_2	Relief_2	Romance_2	Sadness_2	Sarcasm_2	Satisfaction_2	Shame_2	Surprise (negative)_2	Surprise (positive)_2	Sympathy_2	Tiredness_2	Triumph_2
Colaborador	0	0	0	0	0	0	0.39139	0	0	0	0	0	0.10873	0.19654	0	0	0	0	0	0.11483	0	0	0.10277	0.30247	0	0	0	0	0	0	0	0.38109	0	0	0	0	0	0	0	0	0	0.18312	0	0	0	0	0	0	0	0	0	0	0
Colaborador	0	0	0	0	0	0	0.12721	0	0	0	0.31561	0.41329	0	0.31647	0	0	0	0	0.26729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Colaborador	0	0	0	0.10022	0	0	0	0	0.1126	0	0.31119	0	0	0	0	0.13264	0	0	0.1519	0	0	0	0	0	0	0	0	0.18255	0	0	0.124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14081	0	0	0	0	0	0
Padre	0	0	0	0	0	0.24119	0	0	0	0	0	0	0	0.186	0.18635	0	0	0	0	0.17402	0.29432	0.10998	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16346	0	0	0	0	0	0.1291	0	0	0	0	0.1025	0	0	0	0	0	0
Padre	0.10573	0	0	0	0	0	0	0	0	0	0	0	0	0.47613	0	0.10478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13097	0	0	0.17885	0	0	0	0	0	0.18501	0	0	0	0	0.1464	0	0	0	0	0	0
Padre	0	0	0	0	0	0	0	0	0	0	0.17519	0.13418	0	0.41122	0	0	0	0	0.3488	0	0	0	0	0	0	0	0.40371	0.29658	0	0	0	0	0	0	0	0.45895	0	0.11123	0.12001	0	0	0.16156	0	0	0	0	0	0	0	0	0.33196	0	0
Padre	0	0	0	0	0	0.15425	0	0	0	0	0.18315	0.14187	0	0.40444	0.10232	0.11123	0	0	0.10291	0.10732	0.12344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35733	0	0	0	0	0.13039	0	0	0	0	0	0
Padre	0	0	0	0	0	0	0	0	0	0	0.11457	0	0	0.31165	0	0.16436	0	0	0.18497	0.10212	0	0	0	0	0	0	0	0.12575	0	0	0	0	0.30329	0	0	0	0	0	0	0	0	0.19641	0	0	0	0	0.20753	0	0	0	0	0	0
Padre	0.12068	0	0	0	0	0	0	0	0	0	0.3746	0.17127	0	0.16851	0	0.34791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36018	0	0	0	0	0	0	0	0	0.11836	0.13884	0	0	0	0.50162	0	0	0	0	0	0.12629
Padre	0.10691	0	0	0	0.21729	0.25279	0	0	0	0	0	0	0	0	0.35519	0	0	0	0	0	0.31465	0.18255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10343	0	0	0	0
Padre	0	0	0	0	0	0.14794	0	0	0	0	0	0.22532	0.10095	0.39443	0	0	0	0	0.3588	0.16106	0.11409	0	0	0	0	0	0.14578	0.1114	0	0	0	0	0	0	0	0.27854	0	0	0	0	0	0.19843	0	0	0	0	0	0	0	0	0.12838	0	0
Padre	0	0	0	0	0	0.28349	0	0	0	0	0	0	0.17857	0.20413	0	0	0	0	0	0.23325	0.34615	0	0	0.12147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18228	0	0	0	0	0	0	0.16101	0	0	0	0
Padre	0	0	0	0	0	0	0	0	0.11104	0	0	0	0.78916	0.12582	0	0	0	0	0	0	0	0	0	0.29051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Padre	0.24778	0	0	0	0	0	0	0	0	0	0	0	0	0.21419	0	0.10877	0	0	0	0	0	0	0	0	0	0	0	0.28956	0	0	0.14546	0	0	0	0	0.31506	0.10875	0	0.18181	0	0	0.14063	0	0	0	0	0.23623	0	0	0.29335	0	0	0
Padre	0	0	0	0	0	0	0.10717	0	0	0	0.12827	0.17057	0	0.27832	0	0.10281	0	0	0.16488	0	0	0	0	0	0	0	0	0.21677	0	0	0.13582	0	0.12959	0	0	0.28315	0	0	0.22067	0	0	0.14382	0	0	0	0	0.14943	0	0	0	0	0	0
Padre	0	0	0	0	0	0.21226	0	0	0	0	0.1496	0	0	0.22319	0	0	0	0	0	0.37634	0.22594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22328	0	0	0	0	0	0	0	0	0	0	0
Padre	0	0	0	0	0.24171	0.28061	0	0	0	0	0	0	0	0	0.38243	0	0	0	0	0.16111	0.34605	0.15213	0.12212	0	0	0	0.1729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15321	0.11461	0	0	0	0	0.14337	0	0
Padre	0	0	0	0	0	0.13322	0	0	0	0	0	0	0	0.27765	0	0	0	0	0	0.58119	0	0	0	0.22758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17374	0	0	0	0	0	0	0	0	0	0	0
Padre	0	0	0	0	0	0.14096	0	0	0	0	0	0	0.14486	0.28225	0.14388	0.30078	0	0	0	0.22358	0.32193	0	0	0.11924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15817	0.11483	0	0	0	0.34936	0	0	0.10366	0	0	0
Padre	0.36641	0.23166	0.12391	0	0	0	0	0.18823	0	0	0	0	0	0	0	0.29991	0	0	0	0	0	0	0	0	0.12315	0	0	0.65333	0	0	0.50984	0	0.3179	0	0	0.15703	0.49743	0	0	0	0.37782	0	0	0	0	0	0.60445	0	0	0.16313	0	0	0.40414
Padre	0	0	0	0	0.19545	0.23324	0.37169	0	0	0	0	0	0.24045	0.27657	0.18228	0	0	0	0	0.14078	0.28562	0	0.35331	0.38871	0	0	0.17929	0	0	0	0	0.2696	0	0	0	0	0	0	0	0	0	0	0	0	0.11015	0	0	0	0	0	0.12625	0	0
Padre	0	0	0	0	0	0.36508	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22772	0.18678	0	0	0	0	0	0.1102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16184	0	0	0	0	0	0	0	0
Padre	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Padre	0.19118	0.11079	0	0	0	0	0	0	0	0	0.26254	0	0	0.31959	0	0.45166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29708	0	0	0	0	0.17754	0	0	0.13551	0.23373	0.2498	0	0	0	0.4074	0	0	0	0	0	0
Padre	0	0	0	0	0.19496	0.48566	0	0	0	0	0	0	0	0.17226	0.2437	0	0	0	0	0.48	0.85661	0.13205	0.17019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Padre	0	0	0	0	0.41608	0.37369	0.31168	0	0	0	0	0	0.10536	0.1466	0.17028	0	0	0	0	0.33193	0.46646	0.21465	0.63115	0	0	0	0.30299	0	0	0	0	0.13513	0	0.11299	0.10203	0	0	0	0	0.20144	0	0	0	0	0.30639	0	0	0.12584	0.10059	0	0.14334	0	0
Padre	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29364	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24091	0	0	0.12877	0	0	0	0	0.77534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Padre	0	0	0	0	0.1488	0.38219	0	0	0	0	0	0	0.19412	0.24151	0.16446	0	0	0	0	0.26346	0.34315	0	0.20802	0	0	0	0.23668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13578	0	0	0.16237	0	0	0	0	0	0.17194	0	0
Padre	0	0	0	0	0	0	0	0	0	0	0.11951	0	0.14259	0.39247	0	0.15735	0	0	0	0	0	0	0	0.14741	0	0	0	0	0	0	0	0	0.22129	0	0	0.11223	0	0	0	0	0	0.25859	0.32957	0	0	0	0.15728	0	0	0.16552	0	0	0
Padre	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Padre	0	0	0	0	0	0.31592	0	0	0	0	0	0	0	0.21593	0.2142	0	0	0	0	0.12498	0.34639	0	0	0.10117	0	0	0	0	0	0	0	0	0	0	0	0.10936	0	0	0	0	0	0.11125	0	0	0	0.12305	0	0	0	0	0	0	0
Padre	0	0	0	0.13838	0	0.22829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18366	0	0	0	0	0	0	0
Padre	0	0	0	0	0	0.195	0	0	0	0	0	0	0.1781	0.32971	0.1397	0	0	0	0	0	0.21829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Padre	0	0	0	0	0	0	0.15564	0	0	0	0	0	0	0.11523	0	0	0	0	0.17108	0	0	0	0	0	0	0	0	0	0	0	0	0	0.82745	0	0	0	0	0.13092	0	0	0	0.18795	0.33514	0	0	0	0.14551	0	0	0	0	0	0
Padre	0	0	0	0.13838	0	0.22829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18366	0	0	0	0	0	0	0
Padre	0	0	0	0	0	0	0	0	0	0	0	0	0.22138	0.24115	0	0	0	0	0	0.47834	0.16119	0	0	0.12859	0	0	0	0	0	0	0	0	0	0	0	0.14563	0	0	0	0	0	0.15731	0	0	0	0	0	0	0.36484	0.10577	0	0	0
Padre	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14472	0	0	0.11918	0	0	0.23046	0	0	0.47722	0	0	0	0	0	0	0	0	0	0	0
Padre	0	0	0	0	0	0.12883	0	0	0	0	0	0	0	0	0.129	0.10453	0	0	0	0.12437	0.10007	0	0	0	0	0	0	0.1053	0	0	0	0	0.41139	0	0	0	0	0	0	0	0	0	0.41272	0	0	0	0.3134	0	0.14962	0.15157	0	0	0.12838
Padre	0	0	0	0	0	0.16043	0	0	0	0	0	0	0	0.63788	0	0	0	0	0	0.20801	0.31314	0	0	0.1022	0	0	0	0	0	0	0	0	0	0	0	0.12691	0	0	0	0	0	0.38461	0	0	0	0	0	0	0	0	0	0	0
Padre	0	0	0	0	0	0.12127	0	0	0	0	0	0.14681	0	0.52043	0	0	0	0	0.17174	0.11758	0.13293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17961	0	0	0	0	0	0.46148	0	0	0	0	0	0	0	0	0	0	0
Padre	0	0	0	0	0	0	0	0	0	0	0	0	0.24432	0.56542	0	0	0	0	0	0.12744	0.10093	0	0	0.10548	0	0	0	0	0	0	0	0	0	0	0	0.28335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Padre	0	0	0	0	0.1339	0.23047	0	0	0	0	0.11612	0	0	0	0.26272	0	0	0	0	0.16491	0.23564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11083	0	0	0	0	0	0	0	0	0	0	0	0.11291
Padre	0	0	0	0	0.10675	0.26151	0	0	0	0	0	0	0	0	0	0	0	0	0	0.87041	0.20693	0	0.25941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1515	0	0	0	0	0.5997	0	0	0	0.20276	0	0	0	0
Padre	0	0	0	0	0	0	0	0	0	0	0.10726	0.4041	0	0.54598	0	0	0	0	0.36813	0	0	0	0	0.1015	0	0	0	0.14273	0	0	0	0	0	0	0	0.23327	0	0	0	0	0	0.21061	0	0	0	0	0	0	0	0	0	0	0
Padre	0	0	0	0	0	0	0.49549	0	0	0	0.11842	0	0	0	0	0.11235	0	0	0	0	0	0	0	0.10547	0	0	0	0.10628	0	0	0	0.12106	0	0	0	0	0	0	0	0	0	0.11326	0.31915	0	0	0	0.10678	0	0	0	0.12894	0	0
Padre	0.10406	0	0	0.15444	0	0.18304	0	0	0	0	0	0	0	0	0.10555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22559	0	0	0	0	0	0	0
Padre	0.10406	0	0	0.15444	0	0.18304	0	0	0	0	0	0	0	0	0.10555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22559	0	0	0	0	0	0	0
Padre	0	0	0	0	0.13873	0.15145	0.15712	0	0	0	0	0	0.16947	0.15474	0.11399	0	0	0	0	0.60571	0.30965	0.16563	0.522	0	0	0	0.32753	0	0	0	0	0	0	0	0	0	0	0	0	0.32546	0	0.13277	0	0	0.72036	0	0	0.22871	0.21063	0	0.12519	0	0
Padre	0	0	0	0	0.39762	0.64585	0	0	0	0	0	0	0.10065	0	0.26159	0	0	0	0	0.44444	0.7271	0.16338	0.13093	0.11091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27551	0	0	0	0
Padre	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10961	0	0	0.28064	0	0	0	0	0	0	0	0	0.10815	0	0	0	0	0	0	0	0	0	0	0	0	0.14539	0	0	0	0	0	0.21491	0	0	0	0	0	0.16494
Padre	0	0	0	0	0	0.16139	0.21299	0	0	0	0	0	0	0.28697	0	0	0	0	0	0.53989	0.28752	0	0.40407	0.13451	0	0	0.14144	0	0	0	0	0	0	0	0	0	0	0	0	0.1164	0	0.23849	0	0	0.52458	0	0	0.11329	0.11655	0	0	0	0
Padre	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Padre	0	0	0	0.1001	0	0.11834	0	0	0	0	0	0	0.4635	0.17972	0	0	0	0	0	0	0.10569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29704	0	0	0	0	0	0	0	0	0	0.11536	0	0	0.14639	0	0	0	0
Padre	0	0	0	0	0	0.13362	0.30475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14728	0	0	0	0	0.15602	0	0	0.20406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Padre	0	0	0	0	0	0.18552	0	0	0	0	0	0.16189	0.36248	0.20754	0.12619	0	0	0	0.10142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10465
Padre	0.18132	0	0	0	0	0	0	0	0	0	0	0.19922	0	0.34782	0	0.10155	0	0	0.22863	0	0	0	0	0	0	0	0	0.19246	0	0	0	0	0.22738	0	0	0.15305	0	0	0	0	0	0.17768	0	0	0	0	0.18822	0	0	0	0	0	0
Padre	0	0	0	0	0	0	0	0	0	0	0.15307	0	0	0.32822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.86727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Padre	0	0	0	0	0.6278	0.40446	0.13983	0	0	0	0	0	0.16639	0.14159	0.40961	0	0	0	0	0.49769	0.59578	0.40834	0.43167	0.11249	0	0	0.1586	0	0	0	0	0	0	0	0.13311	0	0	0	0	0.22973	0	0.12761	0	0	0.19815	0	0	0.12239	0.24277	0	0	0	0
Padre	0	0	0	0	0	0.23722	0.17527	0	0	0	0	0	0.29156	0.34026	0	0	0	0	0	0.21974	0.1595	0	0.16868	0.4187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19747	0	0	0	0	0	0	0.14253	0	0	0	0
Padre	0	0	0	0	0.16377	0.21982	0.23394	0	0.11003	0	0	0	0.35555	0	0	0	0	0	0	0	0	0	0.2623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Padre	0	0	0	0	0	0.1628	0.11065	0	0	0	0	0	0.20187	0.20244	0	0	0	0	0	0.16599	0.1131	0	0.22582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10521	0	0	0.15927	0	0	0	0	0	0	0	0
Padre	0	0	0	0	0	0	0	0.10001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13101	0	0	0	0	0	0	0	0	0.23624	0.26829	0	0	0	0	0	0.44731	0.59414	0	0	0
Padre	0	0	0	0	0	0.37814	0	0	0	0	0	0	0	0.13125	0	0	0	0	0	0.18097	0.21329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Padre	0.24708	0.23319	0	0	0	0	0	0	0	0	0	0	0	0.23136	0	0.19258	0	0	0.12243	0	0	0	0	0	0	0	0	0.17465	0	0	0	0	0	0	0	0	0	0.29035	0	0	0.20273	0.32504	0	0	0	0	0.23963	0	0	0	0	0	0
Padre	0	0	0	0	0.26791	0.18508	0.11959	0	0	0	0	0	0	0.36662	0.17001	0	0	0	0.17029	0.32071	0.29096	0	0.35847	0	0	0	0.20922	0	0	0	0	0	0	0.11753	0	0	0	0	0	0.18705	0	0.21794	0	0	0.31049	0	0	0.10194	0	0	0.10706	0	0
Padre	0	0	0	0	0.41543	0.50247	0	0	0	0	0	0	0	0.16447	0.31942	0	0	0	0	0.23829	0.43071	0.15398	0.21927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1054	0	0	0.10329	0	0	0	0	0	0	0	0
Padre	0	0	0	0	0	0.15835	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11255	0.13819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10663	0	0	0	0	0	0	0
Padre	0.10559	0	0	0	0	0	0	0.12006	0	0	0	0	0	0.15532	0	0.14803	0	0	0	0	0	0	0	0	0	0	0	0.11773	0	0	0.10053	0	0.60406	0	0	0	0	0	0	0	0	0.3556	0.60759	0	0	0	0.2671	0	0	0.41177	0	0	0.10957
Padre	0	0	0	0	0.13082	0.13655	0.69555	0	0	0	0	0	0.16263	0.19169	0	0	0	0	0	0.19083	0	0	0.54399	0.24931	0	0	0	0	0	0	0	0.56889	0	0	0	0	0	0	0	0.11311	0	0.19341	0	0	0.10053	0	0	0	0	0	0	0	0
Profesor	0	0	0	0	0	0	0.56608	0	0.23953	0	0	0	0.30035	0.15893	0	0	0	0	0	0	0	0	0.14063	0.24035	0	0	0	0	0	0	0	0.20953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Profesor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Profesor	0	0	0	0	0.25874	0.26086	0	0	0	0	0	0	0	0.25739	0.23921	0	0	0	0	0.48277	0.42083	0.22428	0.37808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16728	0	0.1761	0	0	0.57215	0	0	0.13487	0	0	0	0	0
Profesor	0	0	0	0	0.14199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13552	0	0	0	0.1081	0	0	0	0.17814
Profesor	0	0	0	0	0	0	0	0	0	0	0.2581	0.58979	0	0.20924	0	0	0	0	0.70594	0	0	0	0	0	0	0	0	0.17367	0	0	0	0	0	0	0	0.14549	0	0	0	0	0	0.1221	0	0	0	0	0.15394	0	0	0	0	0	0
Profesor	0	0	0	0	0	0.12346	0.20576	0	0	0	0	0	0.34514	0.26864	0	0	0	0	0	0.26092	0.20643	0	0.11073	0.43574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15846	0	0	0	0	0	0	0.19909	0	0	0	0
Profesor	0	0	0	0.11401	0	0	0	0	0.18066	0	0	0	0.40053	0.27261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4634	0	0	0.13151	0	0	0	0	0	0	0	0	0	0	0.12611	0	0	0
Profesor	0	0	0	0	0	0	0.65083	0	0	0	0	0	0	0.18042	0	0	0	0	0	0	0	0	0.27896	0.15847	0	0	0	0	0	0	0	0.66025	0	0	0	0	0	0	0	0	0	0.15919	0	0	0	0	0	0	0	0	0	0	0
Profesor	0	0	0	0	0.2853	0.12118	0.1962	0	0	0	0	0	0	0	0	0	0	0	0	0.15398	0	0	0.46544	0	0	0	0.32169	0.12117	0	0	0	0	0.11298	0	0	0	0	0	0	0.25165	0	0	0	0	0.6467	0	0	0	0	0	0.13036	0	0
Profesor	0	0	0	0	0	0	0	0	0	0	0.15797	0.13349	0	0.34657	0	0.11895	0	0	0.1862	0	0	0	0	0	0	0	0	0.15457	0	0	0	0	0	0	0	0.26264	0	0	0	0	0	0.23673	0	0	0	0	0.19314	0	0	0	0	0	0
Profesor	0.13077	0	0	0	0	0	0	0	0	0	0	0	0	0.36251	0	0.26214	0	0	0	0	0	0	0	0	0	0	0	0.26688	0	0	0	0	0.26489	0	0	0.13352	0.14318	0	0.11463	0	0.11155	0.48736	0.27341	0	0	0	0.60789	0	0	0.37205	0	0	0.27282
Profesor	0	0	0	0	0	0	0.55668	0	0	0	0	0	0.58747	0	0	0	0	0	0	0	0	0	0.36378	0.21477	0	0	0	0	0	0	0	0.30858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16905	0	0	0	0
Profesor	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54602	0	0	0	0	0.22653	0.15994	0	0	0	0.20242	0	0	0	0.22987	0	0	0	0	0	0	0	0.14674	0	0	0	0	0	0.24496	0	0	0	0	0	0	0	0	0	0	0
Profesor	0	0	0	0	0	0	0	0	0	0	0.60055	0	0	0.40446	0	0.21176	0	0	0	0	0	0	0	0	0	0	0.14065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14422	0.23893	0	0	0	0.11962	0	0	0	0.12826	0	0
Profesor	0	0	0	0	0	0	0.17575	0	0	0	0	0.25656	0	0.37492	0	0	0	0	0.43065	0	0	0	0	0.27885	0	0	0	0.19649	0	0	0	0	0	0	0	0.15541	0	0	0	0	0	0.15277	0	0	0	0	0.11594	0	0	0	0	0	0
Profesor	0	0	0	0	0	0	0.4087	0	0	0	0	0	0.15614	0.10553	0	0	0	0	0	0.15981	0	0	0.5555	0.13548	0	0	0.15051	0	0	0	0	0.14281	0	0	0	0	0	0	0	0.26645	0	0	0	0	0.82401	0	0	0.11822	0	0	0	0	0
Profesor	0	0	0	0	0	0.12637	0	0	0	0	0	0	0	0.3296	0.17272	0.11532	0	0	0	0.2625	0.18898	0	0	0	0	0	0	0	0	0	0	0	0.10143	0	0	0	0	0	0	0	0	0.22717	0.19158	0	0	0	0.22131	0	0	0	0	0	0
Profesor	0	0	0	0	0	0	0	0	0	0	0.15091	0.27331	0	0.25274	0	0.10427	0	0	0.14331	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11393	0	0	0.15169	0	0	0	0	0	0.26328	0.3251	0	0	0	0.32428	0	0	0	0	0	0.18872
Profesor	0	0	0	0	0	0.19148	0	0	0	0	0.10014	0	0	0.21983	0.10848	0	0	0	0	0	0.13133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13161	0	0	0	0	0	0.15139	0	0	0	0	0	0	0	0	0	0	0
Profesor	0	0	0	0	0.10129	0.278	0	0	0	0	0	0	0	0.19142	0.19409	0	0	0	0.28995	0.12067	0.22766	0	0	0	0	0	0	0.17428	0	0	0	0	0	0	0	0.11275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Profesor	0	0	0	0	0	0.15693	0.71661	0	0.10274	0	0	0	0.38502	0	0	0	0	0	0	0.16264	0	0	0.50633	0.25294	0	0	0	0	0	0	0	0.24131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Profesor	0	0	0	0	0	0	0	0	0	0	0.19052	0.19422	0	0.34928	0	0.16832	0	0	0.31703	0	0	0	0	0	0	0	0	0.33658	0	0	0	0	0	0	0	0.30298	0	0	0	0	0.19533	0.16527	0	0	0	0	0.36796	0	0	0	0	0	0.21372
Profesor	0	0	0	0	0.45151	0.28549	0	0	0	0	0	0	0.1615	0.25743	0.30147	0	0	0	0	0.21315	0.45124	0.25901	0.20449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Profesor	0	0	0	0	0.16392	0.41775	0.35086	0	0	0	0	0	0	0.1496	0.10932	0	0	0	0	0.22239	0.28905	0	0.33583	0.122	0	0	0	0	0	0	0	0.15964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Profesor	0	0	0	0	0	0.27147	0	0	0	0	0	0	0.11211	0.28939	0.15119	0	0	0	0	0.38734	0.35407	0.11717	0	0.10082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47616	0	0	0	0	0	0	0.40756	0	0	0	0
Profesor	0	0	0	0	0	0.14554	0	0	0	0	0	0.11122	0	0.29074	0	0	0	0	0.16888	0	0.14897	0	0.10725	0	0	0	0.14347	0	0	0	0	0	0	0	0	0.2422	0	0	0	0	0	0.14124	0	0	0	0	0	0	0	0	0.18383	0	0
Profesor	0	0	0	0	0	0.12648	0	0	0	0	0	0	0	0.53227	0	0	0	0	0	0.15502	0.20721	0	0	0	0	0	0.24505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30439	0	0	0.15536	0	0	0	0	0	0.19149	0	0
Profesor	0	0	0	0	0	0.15847	0.2995	0	0	0	0	0.10359	0.12442	0.45215	0	0	0	0	0.10278	0.11171	0.10112	0	0.22864	0	0	0	0	0	0	0	0	0	0	0.13527	0	0	0	0	0	0	0	0.15585	0	0	0	0	0	0	0	0	0	0	0
Profesor	0	0	0	0	0	0.23214	0	0	0.19195	0	0	0	0.12426	0	0.1163	0	0	0	0.1083	0	0	0	0	0	0	0	0	0.12956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27156	0	0	0	0	0	0	0
Profesor	0	0	0	0	0.28481	0.488	0	0	0	0	0	0	0	0	0.35241	0	0	0	0	0.24757	0.53911	0.2894	0.1939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11255	0.18132	0	0	0.11907	0	0	0	0
Profesor	0	0	0	0	0	0	0	0	0	0	0.13425	0.18839	0	0.23585	0	0	0	0	0.169	0	0.11806	0	0	0	0	0	0	0.23453	0	0	0	0	0	0	0	0.27736	0	0	0	0	0	0	0	0	0	0	0.13586	0	0	0	0	0	0
